574,85263.00528,206033.9684,10963.27203
575,92939.39733,203688.3988,10783.71694
576,100460.3354,201296.7373,10610.92967
577,107737.4177,198861.6597,10444.13614
578,114682.2423,196385.8421,10282.56229
579,121206.4075,193871.9605,10125.43405
580,127221.5112,191322.6909,9971.977365
581,133213.3984,188666.3199,9822.012639
582,139671.116,185839.5795,9675.884874
583,146511.0656,182857.8137,9533.606876
584,153649.6487,179736.3666,9395.191451
585,161003.267,176490.5823,9260.651405
586,168488.3222,173135.8049,9129.999544
587,176021.2156,169687.3783,9003.248674
588,183518.349,166160.6468,8880.411601
589,190896.1239,162570.9543,8761.501132
590,198070.942,158933.645,8646.530071
591,204959.2047,155264.0629,8535.511226
592,211477.3138,151577.552,8428.457402
593,217541.6707,147889.4565,8325.381405
594,223068.6772,144215.1204,8226.296042
595,227974.7346,140569.8878,8131.214118
596,232176.2448,136969.1027,8040.148439
597,235589.6092,133428.1093,7953.111811
598,238131.2294,129962.2516,7870.117041
599,239717.507,126586.8736,7791.176934
600,240264.8436,123317.3195,7716.304297
601,240170.4695,120048.9349,7642.772377
602,239897.4412,116680.5841,7568.193215
603,239460.8998,113232.8884,7493.08781
604,238875.9865,109726.4694,7417.977158
605,238157.8422,106181.9487,7343.382256
606,237321.6082,102619.9477,7269.8241
607,236382.4254,99061.08803,7197.823689
608,235355.4351,95525.99118,7127.902018
609,234255.7782,92035.27868,7060.580085
610,233098.5959,88609.57205,6996.378887
611,231899.0293,85269.49283,6935.81942
612,230672.2195,82035.66255,6879.422682
613,229433.3076,78928.70272,6827.70967
614,228197.4346,75969.23489,6781.201381
615,226979.7416,73177.88057,6740.41881
616,225795.3698,70575.2613,6705.882957
617,224659.4603,68181.9986,6678.114817
618,223587.1541,66018.714,6657.635387
619,222593.5923,64106.02903,6644.965665
620,221693.9161,62464.56522,6640.626647
621,220857.7712,60989.25619,6652.286232
622,220042.9945,59561.61547,6686.31769
623,219247.0134,58182.13442,6741.300077
624,218467.2554,56851.30443,6815.81245
625,217701.148,55569.61685,6908.433865
626,216946.1186,54337.56306,7017.743377
627,216199.5948,53155.63443,7142.320043
628,215459.004,52024.32232,7280.742919
629,214721.7736,50944.11812,7431.591061
630,213985.3312,49915.5132,7593.443525
631,213247.1043,48938.99891,7764.879367
632,212504.5202,48015.06664,7944.477643
633,211755.0066,47144.20774,8130.81741
634,210995.9908,46326.91361,8322.477723
635,210224.9004,45563.67559,8518.037638
636,209439.1628,44854.98508,8716.076213
637,208636.2055,44201.33343,8915.172502
638,207813.456,43603.21201,9113.905561
639,206968.3417,43061.1122,9310.854448
640,206098.2902,42575.52537,9504.598218
641,205213.7358,42119.89556,9710.480027
642,204325.6508,41668.70371,9942.830151
643,203432.2701,41223.99653,10198.70832
644,202531.8283,40787.82072,10475.17426
645,201622.56,40362.22299,10769.28771
646,200702.6999,39949.25005,11078.1084
647,199770.4828,39550.9486,11398.69606
648,198824.1432,39169.36536,11728.11042
649,197861.9159,38806.54703,12063.41121
650,196882.0355,38464.54033,12401.65816
651,195882.7368,38145.39195,12739.91101
652,194862.2543,37851.1486,13075.22948
653,193818.8227,37583.857,13404.6733
654,192750.6768,37345.56385,13725.30221
655,191656.0512,37138.31586,14034.17594
656,190533.1806,36964.15973,14328.35422
657,189380.2996,36825.14218,14604.89678
658,188195.6429,36723.3099,14860.86335
659,186977.4453,36660.70962,15093.31366
660,185723.9413,36639.38804,15299.30744
661,184373.3647,36688.79211,15488.17839
662,182877.2982,36832.58718,15671.32389
663,181254.0003,37064.14757,15848.89923
664,179521.7292,37376.84759,16021.05968
665,177698.7433,37764.06154,16187.96053
666,175803.301,38219.16374,16349.75705
667,173853.6606,38735.52849,16506.60453
668,171868.0805,39306.5301,16658.65824
669,169864.819,39925.54288,16806.07348
670,167862.1344,40585.94114,16949.00551
671,165878.2852,41281.09919,17087.60962
672,163931.5297,42004.39133,17222.04109
673,162040.1262,42749.19189,17352.45521
674,160222.3332,43508.87516,17479.00724
675,158496.4088,44276.81545,17601.85248
676,156880.6116,45046.38708,17721.1462
677,155393.1998,45810.96435,17837.04368
678,154052.4318,46563.92157,17949.70021
679,152876.5659,47298.63306,18059.27106
680,151883.8606,48008.47311,18165.91151
681,150987.8628,48762.72125,18272.93247
682,150093.1662,49624.74177,18382.93101
683,149204.5986,50579.03614,18494.9917
684,148326.9879,51610.10584,18608.1991
685,147465.1618,52702.45234,18721.63777
686,146623.9484,53840.57711,18834.39228
687,145808.1754,55008.98162,18945.54718
688,145022.6707,56192.16735,19054.18705
689,144272.2623,57374.63577,19159.39644
690,143561.7779,58540.88835,19260.25991
691,142896.0455,59675.42656,19355.86204
692,142279.8929,60762.75188,19445.28737
693,141718.148,61787.36577,19527.62049
694,141215.6387,62733.76972,19601.94593
695,140777.1927,63586.4652,19667.34828
696,140407.6381,64329.95367,19722.91209
697,140111.8027,64948.73661,19767.72193
698,139894.5143,65427.31549,19800.86235
699,139760.6009,65750.19178,19821.41793
700,139714.8902,65901.86697,19828.47322
701,139718.6233,65961.40832,19809.77591
702,139729.3078,66018.19401,19755.64222
703,139746.1714,66072.19184,19669.00944
704,139768.4415,66123.36961,19552.8149
705,139795.3459,66171.69513,19409.9959
706,139826.1122,66217.13621,19243.48977
707,139859.968,66259.66065,19056.23382
708,139896.1409,66299.23625,18851.16536
709,139933.8586,66335.83082,18631.2217
710,139972.3486,66369.41217,18399.34017
711,140010.8387,66399.94809,18158.45808
712,140048.5564,66427.40639,17911.51273
713,140084.7293,66451.75488,17661.44145
714,140118.5851,66472.96136,17411.18155
715,140149.3514,66490.99363,17163.67034
716,140176.2558,66505.81951,16921.84514
717,140198.5259,66517.40679,16688.64326
718,140215.3895,66525.72328,16467.00202
719,140226.074,66530.73679,16259.85874
720,140229.8071,66532.41511,16070.15072
721,140163.4233,66497.28228,15895.30764
722,139967.4427,66393.69129,15729.78943
723,139646.6219,66224.35332,15572.07874
724,139205.7171,65991.9796,15420.65826
725,138649.4849,65699.28134,15274.01066
726,137982.6817,65348.96973,15130.6186
727,137210.0639,64943.75599,14988.96476
728,136336.388,64486.35134,14847.5318
729,135366.4103,63979.46697,14704.8024
730,134304.8874,63425.8141,14559.25924
731,133156.5755,62828.10393,14409.38497
732,131926.2312,62189.04768,14253.66228
733,130618.6109,61511.35656,14090.57384
734,129238.471,60797.74176,13918.6023
735,127790.5679,60050.91451,13736.23036
736,126279.6581,59273.58601,13541.94067
737,124710.498,58468.46747,13334.21591
738,123087.8441,57638.2701,13111.53875
739,121416.4526,56785.7051,12872.39186
740,119701.0802,55913.48369,12615.25792
741,117348.2419,54758.41018,12293.11618
742,113850.3163,53095.17957,11868.30178
743,109340.8556,50983.33911,11353.33114
744,103953.4116,48482.43602,10760.72068
745,97821.53612,45652.01756,10102.98683
746,91078.78121,42551.63095,9392.646027
747,83858.69874,39240.82345,8642.214697
748,76294.84063,35779.14228,7864.209268
749,68520.7588,32226.13469,7071.146169
750,60670.00517,28641.34793,6275.541829
751,52876.13166,25084.32922,5489.912678
752,45272.69018,21614.62581,4726.775143
753,37993.23266,18291.78493,3998.645655
754,31171.31101,15175.35384,3318.040641
755,24940.47716,12324.87976,2697.476531
756,19434.28301,9799.909942,2149.469754
757,14786.28049,7659.991618,1686.536739
758,11130.02152,5964.672031,1321.193915
759,8599.05802,4773.49842,1065.95771
760,7326.941901,4146.018024,933.3445537
761,6744.6562,3828.884131,867.9784179
762,6193.775479,3528.830143,806.0995284
763,5673.738951,3245.523478,747.6486953
764,5183.985827,2978.631554,692.5667289
765,4723.955319,2727.821787,640.7944392
766,4293.086639,2492.761595,592.2726363
767,3890.819,2273.118395,546.9421304
768,3516.591613,2068.559604,504.7437316
769,3169.843689,1878.752639,465.6182501
770,2850.014442,1703.364918,429.5064959
771,2556.543082,1542.063858,396.3492792
772,2288.868822,1394.516876,366.0874102
773,2046.430874,1260.391389,338.6616989
774,1828.66845,1139.354815,314.0129554
775,1635.020761,1031.07457,292.08199
776,1464.92702,935.2180729,272.8096128
777,1317.826439,851.4527395,256.1366338
778,1193.158228,779.4459875,242.0038631
779,1090.361601,718.8652341,230.3521111
780,1008.87577,669.3778965,221.1221876
781,939.2837383,626.1530051,213.2796794
782,872.5687417,584.6055018,205.8252472
783,808.7703371,544.771671,198.7523129
784,747.9280819,506.6877973,192.0542981
785,690.0815333,470.3901653,185.7246245
786,635.2702485,435.9150596,179.7567138
787,583.5337846,403.2987646,174.1439879
788,534.9116989,372.5775649,168.8798682
789,489.4435487,343.787745,163.9577767
790,447.1688911,316.9655895,159.371135
791,408.1272834,292.147383,155.1133647
792,372.3582828,269.3694099,151.1778877
793,339.9014464,248.6679549,147.5581257
794,310.7963316,230.0793024,144.2475002
795,285.0824955,213.639737,141.2394332
796,262.7994954,199.3855432,138.5273462
797,243.9868884,187.3530057,136.104661
798,228.6842318,177.5784089,133.9647993
799,216.9310828,170.0980374,132.1011828
800,208.7669986,164.9481757,130.5072332
801,202.7334847,161.1937695,129.1329943
802,197.3082736,157.8487786,127.9207769
803,192.4352631,154.8730083,126.8524039
804,188.0583511,152.2262642,125.9096979
805,184.1214355,149.8683516,125.0744816
806,180.5684142,147.7590761,124.3285777
807,177.3431849,145.8582432,123.653809
808,174.3896456,144.1256581,123.0319982
809,171.6516941,142.5211266,122.4449679
810,169.0732282,141.0044539,121.8745408
811,166.5981459,139.5354456,121.3025398
812,164.1703449,138.0739071,120.7107874
813,161.7337232,136.5796438,120.0811064
814,159.2321786,135.0124613,119.3953195
815,156.609609,133.332165,118.6352494
816,153.8099121,131.4985604,117.7827188
817,150.776986,129.4714528,116.8195505
818,147.4547284,127.2106479,115.727567
819,143.7870372,124.675951,114.4885912
820,139.7178102,121.8271675,113.0844457
821,135.0266333,118.3722454,110.9814114
822,129.6007967,114.116436,107.7472066
823,123.5457555,109.1655002,103.5158103
824,116.9669646,103.6251991,98.42120118
825,109.9698789,97.60129361,92.59735825
826,102.6599533,91.19954461,86.17826038
827,95.14264279,84.52571307,79.29788644
828,87.52340227,77.68555993,72.09021531
829,79.90768667,70.78484615,64.68922589
830,72.40095092,63.92933267,57.22889705
831,65.10864994,57.22478043,49.84320769
832,58.13623867,50.77695038,42.66613668
833,51.58917203,44.69160347,35.83166291
834,45.57290495,39.07450063,29.47376526
835,40.19289237,34.03140281,23.72642262
836,35.5545892,29.66807097,18.72361387
837,31.76345038,26.09026603,14.5993179
838,28.92493083,23.40374896,11.48751358
839,27.14448549,21.71428069,9.522179814
840,26.52756928,21.12762216,8.837295472
841,26.62380466,21.19023066,8.839680973
842,26.89923693,21.36942048,8.846508442
843,27.33395535,21.65223815,8.857284326
844,27.90804913,22.02573019,8.871515074
845,28.60160751,22.47694311,8.888707134
846,29.39471973,22.99292344,8.908366954
847,30.26747502,23.5607177,8.930000981
848,31.19996261,24.1673724,8.953115664
849,32.17227173,24.79993406,8.977217451
850,33.16449162,25.4454492,9.001812791
851,34.15671151,26.09096434,9.02640813
852,35.12902064,26.723526,9.050509917
853,36.06150822,27.3301807,9.0736246
854,36.93426351,27.89797496,9.095258627
855,37.72737573,28.41395529,9.114918447
856,38.42093412,28.86516821,9.132110507
857,38.9950279,29.23866025,9.146341255
858,39.42974631,29.52147792,9.157117139
859,39.70517859,29.70066775,9.163944608
860,39.80141396,29.76327624,9.166330109
861,39.77002999,29.73405613,9.152524267
862,39.67998135,29.65042617,9.113010994
863,39.53742299,29.51843189,9.050646673
864,39.34850986,29.34411884,8.968287683
865,39.11939689,29.13353256,8.868790406
866,38.85623903,28.89271857,8.755011224
867,38.56519122,28.62772243,8.629806517
868,38.2524084,28.34458967,8.496032667
869,37.92404551,28.04936584,8.356546055
870,37.5862575,27.74809646,8.214203061
871,37.2451993,27.44682708,8.071860067
872,36.90702586,27.15160325,7.932373455
873,36.57789212,26.86847049,7.798599605
874,36.26395302,26.60347435,7.673394898
875,35.9713635,26.36266036,7.559615715
876,35.7062785,26.15207408,7.460118439
877,35.47485298,25.97776102,7.377759449
878,35.28324186,25.84576675,7.315395128
879,35.13760009,25.76213679,7.275881855
880,35.04408261,25.73291668,7.262076013
881,34.97955821,25.73301054,7.267296756
882,34.91689664,25.73329199,7.282762164
883,34.85625426,25.73376086,7.308177006
884,34.79778746,25.73441697,7.343246048
885,34.74165259,25.73526013,7.38767406
886,34.68800604,25.73629018,7.441165809
887,34.63700419,25.73750692,7.503426064
888,34.5888034,25.73891019,7.574159592
889,34.54356004,25.74049979,7.653071162
890,34.5014305,25.74227556,7.739865542
891,34.46257114,25.74423731,7.8342475
892,34.42713833,25.74638486,7.935921804
893,34.39528846,25.74871804,8.044593221
894,34.3671779,25.75123666,8.159966522
895,34.34296301,25.75394055,8.281746472
896,34.32280017,25.75682953,8.409637841
897,34.30684576,25.75990341,8.543345396
898,34.29525614,25.76316202,8.682573906
899,34.2881877,25.76660518,8.827028138
900,34.2857968,25.77023271,8.976412862
901,34.34161488,25.83298811,9.181777623
902,34.50307137,26.00746187,9.488441121
903,34.76116968,26.28412437,9.887511855
904,35.10691318,26.65344595,10.37009832
905,35.53130529,27.10589696,10.92730902
906,36.0253494,27.63194777,11.55025245
907,36.58004889,28.22206872,12.2300371
908,37.18640717,28.86673017,12.95777147
909,37.83542763,29.55640247,13.72456407
910,38.51811366,30.28155599,14.52152339
911,39.22546867,31.03266106,15.33975792
912,39.94849603,31.80018805,16.17037617
913,40.67819916,32.5746073,17.00448662
914,41.40558144,33.34638918,17.83319779
915,42.12164627,34.10600404,18.64761817
916,42.81739704,34.84392223,19.43885625
917,43.48383715,35.5506141,20.19802054
918,44.11196999,36.21655002,20.91621952
919,44.69279896,36.83220033,21.58456171
920,45.21732746,37.38803538,22.19415559
921,45.71698146,37.91537199,22.77488068
922,46.2274031,38.450414,23.36113125
923,46.74591996,38.99096234,23.95078793
924,47.26985961,39.53481794,24.54173135
925,47.79654966,40.07978172,25.13184214
926,48.32331768,40.62365461,25.71900094
927,48.84749127,41.16423753,26.30108838
928,49.366398,41.6993314,26.87598508
929,49.87736547,42.22673717,27.44157169
930,50.37772126,42.74425574,27.99572882
931,50.86479296,43.24968804,28.53633712
932,51.33590816,43.74083501,29.0612772
933,51.78839443,44.21549756,29.56842972
934,52.21957938,44.67147663,30.05567529
935,52.62679057,45.10657313,30.52089454
936,53.00735561,45.518588,30.96196812
937,53.35860208,45.90532215,31.37677664
938,53.67785756,46.26457652,31.76320075
939,53.96244964,46.59415203,32.11912107
940,54.2097059,46.89184961,32.44241823
941,54.4291321,47.16414744,32.73936334
942,54.63296487,47.41996908,33.01868056
943,54.8226281,47.66078352,33.28193016
944,54.99954571,47.88805976,33.53067239
945,55.1651416,48.10326677,33.76646752
946,55.32083967,48.30787354,33.99087581
947,55.46806385,48.50334907,34.2054575
948,55.60823802,48.69116234,34.41177287
949,55.7427861,48.87278234,34.61138216
950,55.87313199,49.04967805,34.80584564
951,56.00069961,49.22331847,34.99672356
952,56.12691285,49.39517257,35.18557619
953,56.25319562,49.56670936,35.37396378
954,56.38097183,49.73939781,35.56344659
955,56.51166539,49.91470691,35.75558488
956,56.6467002,50.09410565,35.95193891
957,56.78750017,50.27906303,36.15406893
958,56.9354892,50.47104802,36.36353521
959,57.0920912,50.67152961,36.581898
960,57.25873008,50.8819768,36.81071756
961,57.43227637,51.09893413,37.04628352
962,57.60862216,51.31795213,37.28383245
963,57.78772371,51.53900873,37.52334499
964,57.96953724,51.76208185,37.76480179
965,58.15401899,51.98714942,38.0081835
966,58.34112522,52.21418939,38.25347077
967,58.53081215,52.44317966,38.50064425
968,58.72303603,52.67409818,38.7496846
969,58.9177531,52.90692287,39.00057245
970,59.1149196,53.14163166,39.25328846
971,59.31449177,53.37820249,39.50781328
972,59.51642584,53.61661328,39.76412756
973,59.72067807,53.85684196,40.02221196
974,59.92720469,54.09886646,40.2820471
975,60.13596195,54.34266472,40.54361366
976,60.34690607,54.58821465,40.80689228
977,60.55999331,54.83549419,41.0718636
978,60.77517989,55.08448128,41.33850828
979,60.99242208,55.33515383,41.60680697
980,61.21167609,55.58748978,41.87674031
